year,week_of_year,borough,avg_ridership,total_ridership,peak_period,period,week_start
2022,11,Queens,66.10943775100401,1053520.0,Morning Peak,Pre Policy,2022-03-14
2022,12,Bronx,39.53529291413762,579706.0,Morning Peak,Pre Policy,2022-03-21
2022,12,Brooklyn,45.55002757183996,1486844.0,Morning Peak,Pre Policy,2022-03-21
2022,12,Manhattan,72.37369947785729,1871222.0,Morning Peak,Pre Policy,2022-03-21
2022,12,Queens,66.12834489593656,1067576.0,Morning Peak,Pre Policy,2022-03-21
2022,13,Bronx,39.5469789545146,582527.0,Morning Peak,Pre Policy,2022-03-28
2022,13,Brooklyn,45.90553617473078,1513276.0,Morning Peak,Pre Policy,2022-03-28
2022,13,Manhattan,74.38271842419114,1933430.0,Morning Peak,Pre Policy,2022-03-28
2022,13,Queens,65.5535746881655,1077373.0,Morning Peak,Pre Policy,2022-03-28
2022,14,Bronx,39.641822366639595,585589.0,Morning Peak,Pre Policy,2022-04-04
2022,14,Brooklyn,46.02729669802841,1536115.0,Morning Peak,Pre Policy,2022-04-04
2022,14,Manhattan,77.10187605720435,2005574.0,Morning Peak,Pre Policy,2022-04-04
2022,14,Queens,66.62415944750713,1099765.0,Morning Peak,Pre Policy,2022-04-04
2022,15,Bronx,36.712240564422224,535962.0,Morning Peak,Pre Policy,2022-04-11
2022,15,Brooklyn,42.73866459627329,1376185.0,Morning Peak,Pre Policy,2022-04-11
2022,15,Manhattan,72.16058365909353,1864413.0,Morning Peak,Pre Policy,2022-04-11
2022,15,Queens,63.54681832154934,1033589.0,Morning Peak,Pre Policy,2022-04-11
2022,16,Bronx,31.75145100716968,465000.0,Morning Peak,Pre Policy,2022-04-18
2022,16,Brooklyn,37.28101635158957,1226620.0,Morning Peak,Pre Policy,2022-04-18
2022,16,Manhattan,68.04966563685424,1740098.0,Morning Peak,Pre Policy,2022-04-18
2022,16,Queens,57.039297763338745,912971.0,Morning Peak,Pre Policy,2022-04-18
2022,17,Bronx,40.54981315659592,575118.0,Morning Peak,Pre Policy,2022-04-25
2022,17,Brooklyn,46.735492619187035,1516520.0,Morning Peak,Pre Policy,2022-04-25
2022,17,Manhattan,76.10965814287377,1961422.0,Morning Peak,Pre Policy,2022-04-25
2022,17,Queens,67.15619223659888,1089945.0,Morning Peak,Pre Policy,2022-04-25
2022,18,Bronx,37.639087018544934,554085.0,Morning Peak,Pre Policy,2022-05-02
2022,18,Brooklyn,45.065891115009386,1464326.0,Morning Peak,Pre Policy,2022-05-02
2022,18,Manhattan,73.8315551120663,1923755.0,Morning Peak,Pre Policy,2022-05-02
2022,18,Queens,65.12927543455237,1045390.0,Morning Peak,Pre Policy,2022-05-02
2022,19,Bronx,39.601487994589114,585508.0,Morning Peak,Pre Policy,2022-05-09
2022,19,Brooklyn,46.241721046532895,1516451.0,Morning Peak,Pre Policy,2022-05-09
2022,19,Manhattan,74.45336508912109,1938170.0,Morning Peak,Pre Policy,2022-05-09
2022,19,Queens,67.42942297056473,1097279.0,Morning Peak,Pre Policy,2022-05-09
2022,20,Bronx,39.08765048018396,577950.0,Morning Peak,Pre Policy,2022-05-16
2022,20,Brooklyn,46.6632193292812,1543106.0,Morning Peak,Pre Policy,2022-05-16
2022,20,Manhattan,77.58897146597866,2014908.0,Morning Peak,Pre Policy,2022-05-16
2022,20,Queens,67.70174900276159,1103200.0,Morning Peak,Pre Policy,2022-05-16
2022,21,Bronx,38.278115397746674,560583.0,Morning Peak,Pre Policy,2022-05-23
2022,21,Brooklyn,44.92367379745271,1453191.0,Morning Peak,Pre Policy,2022-05-23
2022,21,Manhattan,72.18362532389682,1866452.0,Morning Peak,Pre Policy,2022-05-23
2022,21,Queens,65.30465044656606,1060221.0,Morning Peak,Pre Policy,2022-05-23
2022,22,Bronx,34.08711631389097,500842.0,Morning Peak,Pre Policy,2022-05-30
2022,22,Brooklyn,41.43329846914519,1307262.0,Morning Peak,Pre Policy,2022-05-30
2022,22,Manhattan,66.97958225768599,1712400.0,Morning Peak,Pre Policy,2022-05-30
2022,22,Queens,59.41797021649356,949618.0,Morning Peak,Pre Policy,2022-05-30
2022,23,Bronx,37.51238043551998,552970.0,Morning Peak,Pre Policy,2022-06-06
2022,23,Brooklyn,44.547165215273125,1463018.0,Morning Peak,Pre Policy,2022-06-06
2022,23,Manhattan,76.06915464866523,1983275.0,Morning Peak,Pre Policy,2022-06-06
2022,23,Queens,65.38736466535433,1062937.0,Morning Peak,Pre Policy,2022-06-06
2022,24,Bronx,37.753608969866846,538744.0,Morning Peak,Pre Policy,2022-06-13
2022,24,Brooklyn,44.286548462638,1456186.0,Morning Peak,Pre Policy,2022-06-13
2022,24,Manhattan,76.96494472052082,1997933.0,Morning Peak,Pre Policy,2022-06-13
2022,24,Queens,65.00481511204396,1053013.0,Morning Peak,Pre Policy,2022-06-13
2022,25,Bronx,33.253244978822245,486761.0,Morning Peak,Pre Policy,2022-06-20
2022,25,Brooklyn,39.79371191219719,1312516.0,Morning Peak,Pre Policy,2022-06-20
2022,25,Manhattan,70.19508715101034,1820299.0,Morning Peak,Pre Policy,2022-06-20
2022,25,Queens,60.38792676892627,976352.0,Morning Peak,Pre Policy,2022-06-20
2022,26,Bronx,34.33743257820928,477462.0,Morning Peak,Pre Policy,2022-06-27
2022,26,Brooklyn,39.14315511794117,1276106.0,Morning Peak,Pre Policy,2022-06-27
2022,26,Manhattan,70.84700253084466,1791579.0,Morning Peak,Pre Policy,2022-06-27
2022,26,Queens,59.7695625,956313.0,Morning Peak,Pre Policy,2022-06-27
2022,27,Bronx,30.38853224394514,416566.0,Morning Peak,Pre Policy,2022-07-04
2022,27,Brooklyn,34.620526116099654,1094978.0,Morning Peak,Pre Policy,2022-07-04
2022,27,Manhattan,62.9715974388442,1534240.0,Morning Peak,Pre Policy,2022-07-04
2022,27,Queens,53.387489477433135,824463.0,Morning Peak,Pre Policy,2022-07-04
2022,28,Bronx,33.40330727184668,482778.0,Morning Peak,Pre Policy,2022-07-11
2022,28,Brooklyn,39.86881766079389,1314754.0,Morning Peak,Pre Policy,2022-07-11
2022,28,Manhattan,74.77420899333679,1874066.0,Morning Peak,Pre Policy,2022-07-11
2022,28,Queens,60.5959853334162,975050.0,Morning Peak,Pre Policy,2022-07-11
2022,29,Bronx,33.1076398750355,466288.0,Morning Peak,Pre Policy,2022-07-18
2022,29,Brooklyn,39.40477776432118,1301461.0,Morning Peak,Pre Policy,2022-07-18
2022,29,Manhattan,74.36042712566737,1866298.0,Morning Peak,Pre Policy,2022-07-18
2022,29,Queens,59.615112600037214,960936.0,Morning Peak,Pre Policy,2022-07-18
2022,30,Bronx,32.48845178534713,474039.0,Morning Peak,Pre Policy,2022-07-25
2022,30,Brooklyn,39.01776504297994,1293634.0,Morning Peak,Pre Policy,2022-07-25
2022,30,Manhattan,72.6425071537768,1853183.0,Morning Peak,Pre Policy,2022-07-25
2022,30,Queens,59.39882716049383,962261.0,Morning Peak,Pre Policy,2022-07-25
2022,31,Bronx,33.04258630447085,467090.0,Morning Peak,Pre Policy,2022-08-01
2022,31,Brooklyn,38.57377693167739,1276522.0,Morning Peak,Pre Policy,2022-08-01
2022,31,Manhattan,71.33123944878488,1816878.0,Morning Peak,Pre Policy,2022-08-01
2022,31,Queens,58.948168283190206,954194.0,Morning Peak,Pre Policy,2022-08-01
2022,32,Bronx,32.4871431607282,458621.0,Morning Peak,Pre Policy,2022-08-08
2022,32,Brooklyn,38.45897117220892,1268723.0,Morning Peak,Pre Policy,2022-08-08
2022,32,Manhattan,71.17660767893823,1801907.0,Morning Peak,Pre Policy,2022-08-08
2022,32,Queens,59.3956925408956,940412.0,Morning Peak,Pre Policy,2022-08-08
2022,33,Bronx,31.411246328157784,449118.0,Morning Peak,Pre Policy,2022-08-15
2022,33,Brooklyn,38.18739997537856,1240785.0,Morning Peak,Pre Policy,2022-08-15
2022,33,Manhattan,70.00734167002824,1735482.0,Morning Peak,Pre Policy,2022-08-15
2022,33,Queens,59.226242899993615,928016.0,Morning Peak,Pre Policy,2022-08-15
2022,34,Bronx,31.4846595337632,444343.0,Morning Peak,Pre Policy,2022-08-22
2022,34,Brooklyn,37.90554148390684,1227154.0,Morning Peak,Pre Policy,2022-08-22
2022,34,Manhattan,67.72281897816005,1708579.0,Morning Peak,Pre Policy,2022-08-22
2022,34,Queens,58.44537279163212,916365.0,Morning Peak,Pre Policy,2022-08-22
2022,35,Bronx,32.47869797525309,461977.0,Morning Peak,Pre Policy,2022-08-29
2022,35,Brooklyn,39.355559677269774,1273113.0,Morning Peak,Pre Policy,2022-08-29
2022,35,Manhattan,70.9562948990649,1768018.0,Morning Peak,Pre Policy,2022-08-29
2022,35,Queens,61.337710219922386,948281.0,Morning Peak,Pre Policy,2022-08-29
2022,36,Bronx,32.68277817150957,461154.0,Morning Peak,Pre Policy,2022-09-05
2022,36,Brooklyn,41.77272871816072,1313627.0,Morning Peak,Pre Policy,2022-09-05
2022,36,Manhattan,75.60330813622693,1860295.0,Morning Peak,Pre Policy,2022-09-05
2022,36,Queens,61.3796008294453,947210.0,Morning Peak,Pre Policy,2022-09-05
2022,37,Bronx,40.562856745092574,582726.0,Morning Peak,Pre Policy,2022-09-12
2022,37,Brooklyn,49.81274924290126,1661305.0,Morning Peak,Pre Policy,2022-09-12
2022,37,Manhattan,86.14857612910806,2199287.0,Morning Peak,Pre Policy,2022-09-12
2022,37,Queens,72.4349792453999,1169173.0,Morning Peak,Pre Policy,2022-09-12
2022,38,Bronx,40.466731355697256,583854.0,Morning Peak,Pre Policy,2022-09-19
2022,38,Brooklyn,50.786257435457166,1656343.0,Morning Peak,Pre Policy,2022-09-19
2022,38,Manhattan,86.91773728879545,2232569.0,Morning Peak,Pre Policy,2022-09-19
2022,38,Queens,72.68186316961523,1174975.0,Morning Peak,Pre Policy,2022-09-19
2022,39,Bronx,36.58373794706968,534964.0,Morning Peak,Pre Policy,2022-09-26
2022,39,Brooklyn,45.48525682158462,1488596.0,Morning Peak,Pre Policy,2022-09-26
2022,39,Manhattan,78.69208177145728,2036315.0,Morning Peak,Pre Policy,2022-09-26
2022,39,Queens,66.8266276972825,1074639.0,Morning Peak,Pre Policy,2022-09-26
2022,40,Bronx,38.208093672966314,557991.0,Morning Peak,Pre Policy,2022-10-03
2022,40,Brooklyn,48.051111655539906,1569061.0,Morning Peak,Pre Policy,2022-10-03
2022,40,Manhattan,82.9927163996013,2164948.0,Morning Peak,Pre Policy,2022-10-03
2022,40,Queens,70.00685400959561,1123540.0,Morning Peak,Pre Policy,2022-10-03
2022,41,Bronx,37.35126820263896,546337.0,Morning Peak,Pre Policy,2022-10-10
2022,41,Brooklyn,46.45534314316729,1540645.0,Morning Peak,Pre Policy,2022-10-10
2022,41,Manhattan,82.83218598796272,2105677.0,Morning Peak,Pre Policy,2022-10-10
2022,41,Queens,67.9845060153117,1118889.0,Morning Peak,Pre Policy,2022-10-10
2022,42,Bronx,39.94248268368871,588193.0,Morning Peak,Pre Policy,2022-10-17
2022,42,Brooklyn,49.80264868623953,1647123.0,Morning Peak,Pre Policy,2022-10-17
2022,42,Manhattan,86.75480417452921,2252762.0,Morning Peak,Pre Policy,2022-10-17
2022,42,Queens,72.75224296799225,1200121.0,Morning Peak,Pre Policy,2022-10-17
2022,43,Bronx,40.86852980317994,583480.0,Morning Peak,Pre Policy,2022-10-24
2022,43,Brooklyn,50.6805112791086,1669264.0,Morning Peak,Pre Policy,2022-10-24
2022,43,Manhattan,86.71579946828712,2283227.0,Morning Peak,Pre Policy,2022-10-24
2022,43,Queens,72.94835058993498,1211818.0,Morning Peak,Pre Policy,2022-10-24
2022,44,Bronx,39.59793117436279,585693.0,Morning Peak,Pre Policy,2022-10-31
2022,44,Brooklyn,50.669569133763694,1687550.0,Morning Peak,Pre Policy,2022-10-31
2022,44,Manhattan,87.93873525283561,2318153.0,Morning Peak,Pre Policy,2022-10-31
2022,44,Queens,73.18060060060061,1218457.0,Morning Peak,Pre Policy,2022-10-31
2022,45,Bronx,37.88148148148148,542084.0,Morning Peak,Pre Policy,2022-11-07
2022,45,Brooklyn,47.36344658578646,1565504.0,Morning Peak,Pre Policy,2022-11-07
2022,45,Manhattan,81.35194211157769,2169819.0,Morning Peak,Pre Policy,2022-11-07
2022,45,Queens,68.7302356575998,1134530.0,Morning Peak,Pre Policy,2022-11-07
2022,46,Bronx,40.96223922114047,589037.0,Morning Peak,Pre Policy,2022-11-14
2022,46,Brooklyn,50.62018811791928,1684488.0,Morning Peak,Pre Policy,2022-11-14
2022,46,Manhattan,84.4423192094625,2255961.0,Morning Peak,Pre Policy,2022-11-14
2022,46,Queens,73.30142762484188,1216877.0,Morning Peak,Pre Policy,2022-11-14
2022,47,Bronx,30.587043963023078,433449.0,Morning Peak,Pre Policy,2022-11-21
2022,47,Brooklyn,34.24086850043305,1146487.0,Morning Peak,Pre Policy,2022-11-21
2022,47,Manhattan,58.801289926289925,1531656.0,Morning Peak,Pre Policy,2022-11-21
2022,47,Queens,54.65528045708669,889624.0,Morning Peak,Pre Policy,2022-11-21
2022,48,Bronx,39.889043478260874,573405.0,Morning Peak,Pre Policy,2022-11-28
2022,48,Brooklyn,48.86411015694403,1650141.0,Morning Peak,Pre Policy,2022-11-28
2022,48,Manhattan,83.87121326299923,2225942.0,Morning Peak,Pre Policy,2022-11-28
2022,48,Queens,71.23393423968378,1189393.0,Morning Peak,Pre Policy,2022-11-28
2022,49,Bronx,40.65646944309253,584762.0,Morning Peak,Pre Policy,2022-12-05
2022,49,Brooklyn,50.82257194244604,1695441.0,Morning Peak,Pre Policy,2022-12-05
2022,49,Manhattan,85.21308287779286,2322653.0,Morning Peak,Pre Policy,2022-12-05
2022,49,Queens,72.94550898203593,1218190.0,Morning Peak,Pre Policy,2022-12-05
2022,50,Bronx,39.350546314983646,565428.0,Morning Peak,Pre Policy,2022-12-12
2022,50,Brooklyn,49.17338721838526,1630442.0,Morning Peak,Pre Policy,2022-12-12
2022,50,Manhattan,82.78950469526791,2248149.0,Morning Peak,Pre Policy,2022-12-12
2022,50,Queens,70.11203393881453,1173395.0,Morning Peak,Pre Policy,2022-12-12
2022,51,Bronx,34.55264601041952,504054.0,Morning Peak,Pre Policy,2022-12-19
2022,51,Brooklyn,39.414369902970414,1324244.0,Morning Peak,Pre Policy,2022-12-19
2022,51,Manhattan,63.48862195030963,1701876.0,Morning Peak,Pre Policy,2022-12-19
2022,51,Queens,61.67970227563907,1010992.0,Morning Peak,Pre Policy,2022-12-19
2022,52,Bronx,23.285880551301684,380142.0,Morning Peak,Pre Policy,2022-12-26
2022,52,Brooklyn,24.572637176698088,914913.0,Morning Peak,Pre Policy,2022-12-26
2022,52,Manhattan,42.339796796969175,1229336.0,Morning Peak,Pre Policy,2022-12-26
2022,52,Queens,41.58867444561191,752048.0,Morning Peak,Pre Policy,2022-12-26
2023,1,Bronx,32.04140730717185,473572.0,Morning Peak,Pre Policy,2023-01-02
2023,1,Brooklyn,39.389386001059634,1338215.0,Morning Peak,Pre Policy,2023-01-02
2023,1,Manhattan,66.08996655518395,1778481.0,Morning Peak,Pre Policy,2023-01-02
2023,1,Queens,59.09010750090591,978414.0,Morning Peak,Pre Policy,2023-01-02
2023,2,Bronx,36.907152496626175,546964.0,Morning Peak,Pre Policy,2023-01-09
2023,2,Brooklyn,46.86790945406125,1583901.0,Morning Peak,Pre Policy,2023-01-09
2023,2,Manhattan,77.32789361231858,2099143.0,Morning Peak,Pre Policy,2023-01-09
2023,2,Queens,67.56417000418435,1130281.0,Morning Peak,Pre Policy,2023-01-09
2023,3,Bronx,35.6690822939168,511887.0,Morning Peak,Pre Policy,2023-01-16
2023,3,Brooklyn,43.532415630550624,1470525.0,Morning Peak,Pre Policy,2023-01-16
2023,3,Manhattan,72.25219963031422,1954422.0,Morning Peak,Pre Policy,2023-01-16
2023,3,Queens,63.273431910326735,1061222.0,Morning Peak,Pre Policy,2023-01-16
2023,4,Bronx,37.58068102849201,540786.0,Morning Peak,Pre Policy,2023-01-23
2023,4,Brooklyn,46.68127490039841,1581795.0,Morning Peak,Pre Policy,2023-01-23
2023,4,Manhattan,79.85685454278585,2176259.0,Morning Peak,Pre Policy,2023-01-23
2023,4,Queens,68.01921686746988,1129119.0,Morning Peak,Pre Policy,2023-01-23
2023,5,Bronx,37.55985963017951,556562.0,Morning Peak,Pre Policy,2023-01-30
2023,5,Brooklyn,47.98438049466651,1637419.0,Morning Peak,Pre Policy,2023-01-30
2023,5,Manhattan,81.25396471680594,2187763.0,Morning Peak,Pre Policy,2023-01-30
2023,5,Queens,69.32381748686097,1160758.0,Morning Peak,Pre Policy,2023-01-30
2023,6,Bronx,41.29916591990074,599127.0,Morning Peak,Pre Policy,2023-02-06
2023,6,Brooklyn,50.42250153101397,1729038.0,Morning Peak,Pre Policy,2023-02-06
2023,6,Manhattan,82.76458378850775,2272881.0,Morning Peak,Pre Policy,2023-02-06
2023,6,Queens,72.54803196211897,1225699.0,Morning Peak,Pre Policy,2023-02-06
2023,7,Bronx,39.031799501448496,579349.0,Morning Peak,Pre Policy,2023-02-13
2023,7,Brooklyn,49.25926577527562,1679938.0,Morning Peak,Pre Policy,2023-02-13
2023,7,Manhattan,82.49095721217469,2244084.0,Morning Peak,Pre Policy,2023-02-13
2023,7,Queens,70.81639928698752,1191840.0,Morning Peak,Pre Policy,2023-02-13
2023,8,Bronx,32.11405594405594,459231.0,Morning Peak,Pre Policy,2023-02-20
2023,8,Brooklyn,40.57683215130024,1338792.0,Morning Peak,Pre Policy,2023-02-20
2023,8,Manhattan,70.40747601229948,1900509.0,Morning Peak,Pre Policy,2023-02-20
2023,8,Queens,59.913571910871035,976052.0,Morning Peak,Pre Policy,2023-02-20
2023,9,Bronx,39.03667136812412,581217.0,Morning Peak,Pre Policy,2023-02-27
2023,9,Brooklyn,50.15644381138905,1690222.0,Morning Peak,Pre Policy,2023-02-27
2023,9,Manhattan,81.74716939650433,2230962.0,Morning Peak,Pre Policy,2023-02-27
2023,9,Queens,71.35077717097762,1188918.0,Morning Peak,Pre Policy,2023-02-27
2023,10,Bronx,41.191158156911584,595377.0,Morning Peak,Pre Policy,2023-03-06
2023,10,Brooklyn,50.217065868263475,1710795.0,Morning Peak,Pre Policy,2023-03-06
2023,10,Manhattan,82.71815442697934,2278637.0,Morning Peak,Pre Policy,2023-03-06
2023,10,Queens,72.99808049907024,1216951.0,Morning Peak,Pre Policy,2023-03-06
2023,11,Bronx,39.26144578313253,586566.0,Morning Peak,Pre Policy,2023-03-13
2023,11,Brooklyn,49.38371688597761,1703837.0,Morning Peak,Pre Policy,2023-03-13
2023,11,Manhattan,83.4978298611111,2308548.0,Morning Peak,Pre Policy,2023-03-13
2023,11,Queens,72.30695257436388,1210563.0,Morning Peak,Pre Policy,2023-03-13
2023,12,Bronx,40.78699489725555,591493.0,Morning Peak,Pre Policy,2023-03-20
2023,12,Brooklyn,49.18895609643157,1699626.0,Morning Peak,Pre Policy,2023-03-20
2023,12,Manhattan,81.3190250605721,2248715.0,Morning Peak,Pre Policy,2023-03-20
2023,12,Queens,72.70613825983314,1220009.0,Morning Peak,Pre Policy,2023-03-20
2023,13,Bronx,39.94514232259789,597819.0,Morning Peak,Pre Policy,2023-03-27
2023,13,Brooklyn,49.58478052186055,1704576.0,Morning Peak,Pre Policy,2023-03-27
2023,13,Manhattan,82.97962513142151,2288827.0,Morning Peak,Pre Policy,2023-03-27
2023,13,Queens,71.38846737481032,1223170.0,Morning Peak,Pre Policy,2023-03-27
2023,14,Bronx,36.777808560742486,530998.0,Morning Peak,Pre Policy,2023-04-03
2023,14,Brooklyn,45.302333079312966,1545625.0,Morning Peak,Pre Policy,2023-04-03
2023,14,Manhattan,80.22757941573362,2199760.0,Morning Peak,Pre Policy,2023-04-03
2023,14,Queens,66.7939433447908,1127081.0,Morning Peak,Pre Policy,2023-04-03
2023,15,Bronx,33.012975662229394,491035.0,Morning Peak,Pre Policy,2023-04-10
2023,15,Brooklyn,41.19606650446067,1422253.0,Morning Peak,Pre Policy,2023-04-10
2023,15,Manhattan,77.79730223716916,2128223.0,Morning Peak,Pre Policy,2023-04-10
2023,15,Queens,62.816710307069755,1055572.0,Morning Peak,Pre Policy,2023-04-10
2023,16,Bronx,38.264496165747346,568840.0,Morning Peak,Pre Policy,2023-04-17
2023,16,Brooklyn,48.86195567595608,1695461.0,Morning Peak,Pre Policy,2023-04-17
2023,16,Manhattan,84.37096832188702,2346441.0,Morning Peak,Pre Policy,2023-04-17
2023,16,Queens,72.95576888024787,1200779.0,Morning Peak,Pre Policy,2023-04-17
2023,17,Bronx,40.72124045932751,592209.0,Morning Peak,Pre Policy,2023-04-24
2023,17,Brooklyn,50.9310658261252,1737004.0,Morning Peak,Pre Policy,2023-04-24
2023,17,Manhattan,86.29524765249802,2407810.0,Morning Peak,Pre Policy,2023-04-24
2023,17,Queens,72.82979966123473,1246919.0,Morning Peak,Pre Policy,2023-04-24
2023,18,Bronx,41.26083973655324,601418.0,Morning Peak,Pre Policy,2023-05-01
2023,18,Brooklyn,51.30174171375313,1761394.0,Morning Peak,Pre Policy,2023-05-01
2023,18,Manhattan,86.4234574051669,2428672.0,Morning Peak,Pre Policy,2023-05-01
2023,18,Queens,75.92386156648452,1250466.0,Morning Peak,Pre Policy,2023-05-01
2023,19,Bronx,40.96471548031817,602550.0,Morning Peak,Pre Policy,2023-05-08
2023,19,Brooklyn,50.40564670415676,1738894.0,Morning Peak,Pre Policy,2023-05-08
2023,19,Manhattan,83.97560799855881,2330743.0,Morning Peak,Pre Policy,2023-05-08
2023,19,Queens,73.32570991827856,1247197.0,Morning Peak,Pre Policy,2023-05-08
2023,20,Bronx,41.474615710055,588193.0,Morning Peak,Pre Policy,2023-05-15
2023,20,Brooklyn,51.46665886072244,1758204.0,Morning Peak,Pre Policy,2023-05-15
2023,20,Manhattan,85.48789372187699,2393832.0,Morning Peak,Pre Policy,2023-05-15
2023,20,Queens,74.24123464189391,1238715.0,Morning Peak,Pre Policy,2023-05-15
2023,21,Bronx,38.74884406620653,578249.0,Morning Peak,Pre Policy,2023-05-22
2023,21,Brooklyn,48.85265381568524,1665045.0,Morning Peak,Pre Policy,2023-05-22
2023,21,Manhattan,81.73482023244867,2257434.0,Morning Peak,Pre Policy,2023-05-22
2023,21,Queens,71.19630416814265,1205923.0,Morning Peak,Pre Policy,2023-05-22
2023,22,Bronx,35.09573806727913,508081.0,Morning Peak,Pre Policy,2023-05-29
2023,22,Brooklyn,44.36827722891205,1477508.0,Morning Peak,Pre Policy,2023-05-29
2023,22,Manhattan,73.4996379435192,2030060.0,Morning Peak,Pre Policy,2023-05-29
2023,22,Queens,66.30365382217234,1063378.0,Morning Peak,Pre Policy,2023-05-29
2023,23,Bronx,36.60154607716824,539763.0,Morning Peak,Pre Policy,2023-06-05
2023,23,Brooklyn,46.512473859385594,1579145.0,Morning Peak,Pre Policy,2023-06-05
2023,23,Manhattan,80.67927085934434,2261682.0,Morning Peak,Pre Policy,2023-06-05
2023,23,Queens,67.46782382807888,1142770.0,Morning Peak,Pre Policy,2023-06-05
2023,24,Bronx,38.82646726862303,550404.0,Morning Peak,Pre Policy,2023-06-12
2023,24,Brooklyn,48.15277737406622,1656600.0,Morning Peak,Pre Policy,2023-06-12
2023,24,Manhattan,84.39663877668782,2340150.0,Morning Peak,Pre Policy,2023-06-12
2023,24,Queens,70.72194572816684,1193645.0,Morning Peak,Pre Policy,2023-06-12
2023,25,Bronx,33.50918311403509,488966.0,Morning Peak,Pre Policy,2023-06-19
2023,25,Brooklyn,42.655135008355565,1454924.0,Morning Peak,Pre Policy,2023-06-19
2023,25,Manhattan,76.35006700713535,2107949.0,Morning Peak,Pre Policy,2023-06-19
2023,25,Queens,63.81383392120524,1067414.0,Morning Peak,Pre Policy,2023-06-19
2023,26,Bronx,34.61046715841236,492680.0,Morning Peak,Pre Policy,2023-06-26
2023,26,Brooklyn,43.55834165247519,1483510.0,Morning Peak,Pre Policy,2023-06-26
2023,26,Manhattan,79.89280475282382,2178517.0,Morning Peak,Pre Policy,2023-06-26
2023,26,Queens,66.02656902499545,1090957.0,Morning Peak,Pre Policy,2023-06-26
2023,27,Bronx,28.517356665243987,400897.0,Morning Peak,Pre Policy,2023-07-03
2023,27,Brooklyn,35.40051727898788,1136038.0,Morning Peak,Pre Policy,2023-07-03
2023,27,Manhattan,63.12158942433326,1642550.0,Morning Peak,Pre Policy,2023-07-03
2023,27,Queens,53.76225872946468,860680.0,Morning Peak,Pre Policy,2023-07-03
2023,28,Bronx,34.197974217311234,482807.0,Morning Peak,Pre Policy,2023-07-10
2023,28,Brooklyn,43.677853935239895,1478408.0,Morning Peak,Pre Policy,2023-07-10
2023,28,Manhattan,82.11406999665266,2207801.0,Morning Peak,Pre Policy,2023-07-10
2023,28,Queens,64.6278972770065,1084650.0,Morning Peak,Pre Policy,2023-07-10
2023,29,Bronx,33.28614905992155,492169.0,Morning Peak,Pre Policy,2023-07-17
2023,29,Brooklyn,43.32613303138519,1492282.0,Morning Peak,Pre Policy,2023-07-17
2023,29,Manhattan,82.06633341846972,2249192.0,Morning Peak,Pre Policy,2023-07-17
2023,29,Queens,64.76765590890318,1097747.0,Morning Peak,Pre Policy,2023-07-17
2023,30,Bronx,34.08885446736605,484164.0,Morning Peak,Pre Policy,2023-07-24
2023,30,Brooklyn,43.14590351211225,1472958.0,Morning Peak,Pre Policy,2023-07-24
2023,30,Manhattan,82.3332840127247,2225798.0,Morning Peak,Pre Policy,2023-07-24
2023,30,Queens,64.27677989210979,1084285.0,Morning Peak,Pre Policy,2023-07-24
2023,31,Bronx,33.011211375444354,482888.0,Morning Peak,Pre Policy,2023-07-31
2023,31,Brooklyn,42.79243233722773,1457767.0,Morning Peak,Pre Policy,2023-07-31
2023,31,Manhattan,79.55092712058098,2157978.0,Morning Peak,Pre Policy,2023-07-31
2023,31,Queens,63.61997528103114,1080967.0,Morning Peak,Pre Policy,2023-07-31
2023,32,Bronx,32.48096933187294,474482.0,Morning Peak,Pre Policy,2023-08-07
2023,32,Brooklyn,42.62703024884517,1430350.0,Morning Peak,Pre Policy,2023-08-07
2023,32,Manhattan,77.69880219900244,2134153.0,Morning Peak,Pre Policy,2023-08-07
2023,32,Queens,63.583982735882984,1060708.0,Morning Peak,Pre Policy,2023-08-07
2023,33,Bronx,31.30237996973449,455074.0,Morning Peak,Pre Policy,2023-08-14
2023,33,Brooklyn,40.91502455766613,1382846.0,Morning Peak,Pre Policy,2023-08-14
2023,33,Manhattan,74.61269330603591,2040881.0,Morning Peak,Pre Policy,2023-08-14
2023,33,Queens,62.31800950719057,1035663.0,Morning Peak,Pre Policy,2023-08-14
2023,34,Bronx,31.56225127913587,444144.0,Morning Peak,Pre Policy,2023-08-21
2023,34,Brooklyn,40.76881051385559,1343210.0,Morning Peak,Pre Policy,2023-08-21
2023,34,Manhattan,72.78581403895626,1980502.0,Morning Peak,Pre Policy,2023-08-21
2023,34,Queens,61.21086824529448,1008143.0,Morning Peak,Pre Policy,2023-08-21
2023,35,Bronx,33.040871163908925,467264.0,Morning Peak,Pre Policy,2023-08-28
2023,35,Brooklyn,41.250802234371285,1388337.0,Morning Peak,Pre Policy,2023-08-28
2023,35,Manhattan,75.08190249171291,2015874.0,Morning Peak,Pre Policy,2023-08-28
2023,35,Queens,63.6734993575231,1040616.0,Morning Peak,Pre Policy,2023-08-28
2023,36,Bronx,32.53017759852827,459749.0,Morning Peak,Pre Policy,2023-09-04
2023,36,Brooklyn,44.34213797389683,1426930.0,Morning Peak,Pre Policy,2023-09-04
2023,36,Manhattan,78.13902979746739,2079514.0,Morning Peak,Pre Policy,2023-09-04
2023,36,Queens,64.20999564324391,1031662.0,Morning Peak,Pre Policy,2023-09-04
